datetime,PM10,PM25,PM1,temp_c,dewpoint_c,humidity,pressure_hpa,site,location
2025-12-01 00:00:00,44.98016666666667,37.8285,23.915833333333335,32.22222222222222,19.444444444444446,47.2,968.0376666666667,SITE 2,EXT
2025-12-01 01:00:00,35.91316666666667,32.14216666666667,20.704333333333334,32.22222222222222,19.685185185185183,47.86666666666667,967.5623333333333,SITE 2,EXT
2025-12-01 02:00:00,32.434333333333335,29.78983333333333,19.163,31.833333333333332,19.40740740740741,48.3,967.1763333333333,SITE 2,EXT
2025-12-01 03:00:00,28.857333333333333,27.275,17.425833333333333,31.666666666666668,19.444444444444446,49.0,967.0183333333333,SITE 2,EXT
2025-12-01 04:00:00,44.48879310344827,37.94586206896552,24.518448275862067,31.666666666666668,19.712643678160923,49.793103448275865,967.343448275862,SITE 2,EXT
2025-12-01 05:00:00,57.1965,47.13283333333333,30.533333333333335,31.333333333333336,19.64814814814815,50.03333333333333,967.9336666666666,SITE 2,EXT
2025-12-01 06:00:00,81.32783333333333,71.506,44.108,31.148148148148152,19.425925925925927,49.833333333333336,968.5636666666667,SITE 2,EXT
2025-12-01 07:00:00,56.968666666666664,47.46366666666667,30.8995,31.296296296296298,19.333333333333332,49.233333333333334,969.244,SITE 2,EXT
2025-12-01 08:00:00,37.26433333333333,33.341166666666666,21.924833333333332,32.166666666666664,18.75925925925926,45.43333333333333,969.7856666666667,SITE 2,EXT
2025-12-01 09:00:00,29.415166666666664,27.732166666666668,18.261166666666668,32.62962962962963,18.185185185185187,42.7,970.0276666666667,SITE 2,EXT
2025-12-01 10:00:00,30.845000000000002,28.6445,19.174500000000002,33.72222222222222,18.962962962962965,41.9,969.9590000000001,SITE 2,EXT
2025-12-01 11:00:00,26.902413793103445,25.21051724137931,16.76844827586207,34.73180076628352,19.310344827586206,40.55172413793103,969.3948275862069,SITE 2,EXT
2025-12-01 12:00:00,24.331666666666667,22.95716666666667,14.955333333333332,35.5,18.962962962962965,38.13333333333333,968.4986666666666,SITE 2,EXT
2025-12-01 13:00:00,28.037,26.006500000000003,17.1115,36.092592592592595,18.51851851851852,35.96666666666667,967.7346666666667,SITE 2,EXT
2025-12-01 14:00:00,27.764333333333333,25.750999999999998,16.631,37.03703703703704,18.370370370370374,33.63333333333333,967.057,SITE 2,EXT
2025-12-01 15:00:00,29.891000000000002,27.922666666666665,18.185000000000002,37.18518518518519,17.90740740740741,32.4,966.599,SITE 2,EXT
2025-12-01 16:00:00,41.26566666666667,35.5435,22.922,36.62962962962963,17.592592592592595,32.7,966.4776666666668,SITE 2,EXT
2025-12-01 17:00:00,64.41879310344828,56.60793103448276,37.30275862068965,35.86206896551724,16.685823754789272,32.275862068965516,966.7362068965517,SITE 2,EXT
2025-12-01 18:00:00,85.711,77.73083333333334,50.564499999999995,35.51851851851852,17.574074074074076,34.7,967.4893333333333,SITE 2,EXT
2025-12-01 19:00:00,53.731,43.84066666666667,28.199,35.0,18.370370370370374,37.86666666666667,968.795,SITE 2,EXT
2025-12-01 20:00:00,61.82216666666667,50.49583333333333,32.200833333333335,34.46296296296296,18.722222222222225,39.766666666666666,969.5906666666667,SITE 2,EXT
2025-12-01 21:00:00,76.1315,65.89016666666666,40.33233333333333,34.44444444444444,19.055555555555557,40.63333333333333,970.0246666666667,SITE 2,EXT
2025-12-01 22:00:00,39.55931034482759,34.62310344827586,22.184310344827587,34.003831417624525,18.984674329501914,41.55172413793103,970.0803448275861,SITE 2,EXT
2025-12-01 23:00:00,43.641333333333336,37.18283333333333,23.854333333333333,33.51851851851852,19.074074074074076,42.96666666666667,969.6836666666666,SITE 2,EXT
2025-12-02 00:00:00,40.32116666666666,34.88133333333334,22.1925,33.03703703703704,19.166666666666668,44.4,969.1083333333333,SITE 2,EXT
2025-12-02 01:00:00,34.56766666666667,31.452333333333332,20.112833333333334,32.77777777777778,19.444444444444446,45.8,968.414,SITE 2,EXT
2025-12-02 02:00:00,31.604666666666667,29.52316666666667,19.0,32.25925925925926,19.40740740740741,46.7,967.6476666666666,SITE 2,EXT
2025-12-02 03:00:00,31.21086206896552,28.860344827586207,18.33086206896552,31.666666666666668,18.88888888888889,47.51724137931034,967.218275862069,SITE 2,EXT
2025-12-02 04:00:00,43.499,36.72383333333333,22.781833333333335,31.129629629629633,18.555555555555557,47.4,967.5326666666666,SITE 2,EXT
2025-12-02 05:00:00,92.27383333333334,81.74466666666667,48.90916666666667,31.111111111111118,18.814814814814817,48.06666666666667,968.081,SITE 2,EXT
2025-12-02 06:00:00,93.3275,87.24716666666667,54.980333333333334,31.111111111111118,18.814814814814817,48.4,968.785,SITE 2,EXT
2025-12-02 07:00:00,92.69033333333333,87.44733333333333,54.67066666666667,30.77777777777778,19.388888888888893,51.1,969.0476666666667,SITE 2,EXT
2025-12-02 08:00:00,53.02283333333333,44.38366666666666,28.537166666666668,32.77777777777778,19.814814814814817,46.8,969.6990000000001,SITE 2,EXT
2025-12-02 09:00:00,35.4048275862069,32.15586206896552,21.165,34.69348659003831,20.076628352490424,42.758620689655174,969.6110344827587,SITE 2,EXT
2025-12-02 10:00:00,32.075,29.712833333333332,19.536166666666666,35.81481481481482,19.85185185185185,39.6,969.2223333333333,SITE 2,EXT
2025-12-02 11:00:00,30.7875,28.6565,18.6435,36.05555555555556,19.62962962962963,38.43333333333333,968.694,SITE 2,EXT
2025-12-02 12:00:00,29.862000000000002,27.974333333333334,18.282333333333334,36.57407407407408,19.092592592592595,36.06666666666667,967.8083333333333,SITE 2,EXT
2025-12-02 13:00:00,29.968833333333333,27.550833333333333,17.807333333333336,36.66666666666667,18.75925925925926,34.96666666666667,966.8753333333333,SITE 2,EXT
2025-12-02 14:00:00,31.344,28.6755,18.465166666666665,36.31481481481482,18.462962962962965,35.13333333333333,966.3226666666667,SITE 2,EXT
2025-12-02 15:00:00,32.420517241379315,29.88068965517241,19.379310344827587,35.55555555555556,18.946360153256705,37.89655172413793,965.9751724137931,SITE 2,EXT
2025-12-02 16:00:00,43.94566666666667,37.20033333333333,24.044666666666668,35.7037037037037,19.203703703703706,38.3,966.066,SITE 2,EXT
2025-12-02 17:00:00,68.89366666666666,59.21616666666667,37.84666666666667,35.57407407407407,19.75925925925926,39.93333333333333,966.8743333333333,SITE 2,EXT
2025-12-02 18:00:00,106.43016666666668,99.3805,65.06266666666667,35.18518518518519,20.333333333333332,42.06666666666667,967.85,SITE 2,EXT
2025-12-02 19:00:00,79.52233333333334,73.39633333333333,47.83583333333333,34.77777777777778,19.85185185185185,42.06666666666667,968.742,SITE 2,EXT
2025-12-02 20:00:00,34.01016666666667,30.81066666666667,20.059666666666665,33.94444444444445,19.722222222222225,43.43333333333333,969.6586666666666,SITE 2,EXT
2025-12-02 21:00:00,37.12862068965517,32.91827586206897,21.028620689655174,33.333333333333336,19.501915708812263,44.793103448275865,970.3448275862069,SITE 2,EXT
2025-12-02 22:00:00,31.386333333333333,29.2265,18.80366666666667,32.81481481481482,19.370370370370374,45.53333333333333,970.3403333333333,SITE 2,EXT
2025-12-02 23:00:00,25.438166666666667,24.21783333333333,15.677,32.07407407407407,18.796296296296298,46.06666666666667,970.0046666666666,SITE 2,EXT
2025-12-03 00:00:00,20.876666666666665,19.942166666666665,13.114833333333333,31.666666666666668,18.0,44.6,969.5626666666667,SITE 2,EXT
2025-12-03 01:00:00,22.420833333333334,21.30666666666667,13.794833333333335,31.388888888888893,17.685185185185183,44.13333333333333,969.293,SITE 2,EXT
2025-12-03 02:00:00,22.135517241379308,21.099310344827586,13.775344827586208,31.09195402298851,17.43295019157088,44.310344827586206,968.9248275862069,SITE 2,EXT
2025-12-03 03:00:00,24.172166666666666,22.847166666666666,14.881333333333334,30.870370370370374,16.98148148148148,43.6,968.9193333333334,SITE 2,EXT
2025-12-03 04:00:00,30.244000000000003,27.664166666666667,17.7305,30.555555555555557,15.870370370370372,41.53333333333333,968.978,SITE 2,EXT
2025-12-03 05:00:00,63.699666666666666,56.15933333333333,32.6265,30.425925925925927,14.296296296296298,37.5,969.06,SITE 2,EXT
2025-12-03 06:00:00,53.533,43.7875,27.33566666666667,30.0,13.611111111111112,36.86666666666667,969.4506666666667,SITE 2,EXT
2025-12-03 07:00:00,52.938,43.782833333333336,28.151833333333336,30.222222222222225,13.12962962962963,35.2,970.5646666666667,SITE 2,EXT
2025-12-03 08:00:00,35.666034482758626,31.225517241379308,19.60948275862069,31.704980842911876,12.164750957854407,30.379310344827587,971.3513793103448,SITE 2,EXT
2025-12-03 09:00:00,22.059166666666666,19.797166666666666,12.304333333333334,33.351851851851855,10.296296296296298,24.533333333333335,971.3483333333334,SITE 2,EXT
2025-12-03 10:00:00,19.925333333333334,18.18,11.9675,34.851851851851855,8.962962962962964,20.433333333333334,970.9856666666667,SITE 2,EXT
2025-12-03 11:00:00,12.036166666666666,10.964333333333334,7.281833333333334,35.75925925925926,8.38888888888889,18.566666666666666,970.3003333333332,SITE 2,EXT
2025-12-03 12:00:00,12.663833333333335,11.303833333333333,7.002,36.351851851851855,7.25925925925926,16.7,969.1110000000001,SITE 2,EXT
2025-12-03 13:00:00,9.468166666666667,7.992500000000001,4.8919999999999995,37.01851851851852,7.277777777777778,15.933333333333334,967.9656666666667,SITE 2,EXT
2025-12-03 14:00:00,9.070166666666667,7.956,4.989833333333333,37.22222222222222,7.518518518518519,16.066666666666666,966.952,SITE 2,EXT
2025-12-03 15:00:00,12.125862068965516,10.878793103448276,7.197068965517241,37.1264367816092,8.237547892720308,17.275862068965516,966.6837931034484,SITE 2,EXT
2025-12-03 16:00:00,16.1335,14.906833333333333,10.091166666666668,36.7962962962963,8.851851851851851,18.0,966.743,SITE 2,EXT
2025-12-03 17:00:00,43.3475,36.473499999999994,22.800833333333333,36.24074074074075,8.777777777777779,18.733333333333334,967.367,SITE 2,EXT
2025-12-03 18:00:00,102.20383333333334,91.673,58.06466666666667,35.592592592592595,10.37037037037037,21.566666666666666,968.153,SITE 2,EXT
2025-12-03 19:00:00,74.1245,63.70916666666667,41.04666666666667,35.0,11.185185185185185,23.666666666666668,969.2713333333334,SITE 2,EXT
2025-12-03 20:00:00,66.59566666666666,53.397333333333336,33.91516666666667,34.98148148148148,11.425925925925926,24.033333333333335,969.9923333333334,SITE 2,EXT
2025-12-03 21:00:00,53.0501724137931,43.47534482758621,28.150517241379312,34.44444444444444,11.800766283524904,25.275862068965516,970.5251724137931,SITE 2,EXT
2025-12-03 22:00:00,66.998,56.75516666666667,36.5105,33.96296296296297,12.703703703703704,27.766666666666666,970.788,SITE 2,EXT
2025-12-03 23:00:00,73.87216666666667,63.7255,40.01266666666667,33.70370370370371,13.444444444444446,29.466666666666665,970.7393333333333,SITE 2,EXT
2025-12-04 00:00:00,41.626,35.12033333333333,22.057666666666666,33.148148148148145,11.833333333333334,27.5,970.6693333333333,SITE 2,EXT
2025-12-04 01:00:00,18.59,17.061,10.764833333333334,32.31481481481482,10.925925925925926,27.1,970.0586666666666,SITE 2,EXT
2025-12-04 02:00:00,17.49233333333333,15.969166666666666,10.115333333333332,31.555555555555557,10.055555555555555,26.766666666666666,969.5483333333334,SITE 2,EXT
2025-12-04 03:00:00,17.970344827586207,16.292758620689657,10.15051724137931,30.82375478927203,9.731800766283525,27.103448275862068,969.3217241379311,SITE 2,EXT
2025-12-04 04:00:00,32.06933333333333,27.415333333333333,17.2775,30.203703703703702,9.833333333333334,28.3,969.1836666666667,SITE 2,EXT
2025-12-04 05:00:00,59.149,49.464333333333336,31.256666666666668,29.98148148148148,9.444444444444445,28.0,969.6976666666667,SITE 2,EXT
2025-12-04 06:00:00,75.22466666666666,65.702,41.45233333333333,29.462962962962965,8.703703703703704,27.366666666666667,970.2996666666666,SITE 2,EXT
2025-12-04 07:00:00,52.285833333333336,43.37516666666667,26.131166666666665,30.055555555555557,7.092592592592593,23.633333333333333,971.0433333333333,SITE 2,EXT
2025-12-04 08:00:00,24.733793103448274,21.717241379310344,12.623793103448277,31.379310344827587,6.111111111111112,20.448275862068964,971.6924137931035,SITE 2,EXT
2025-12-04 09:00:00,13.2455,11.138666666666667,6.1209999999999996,32.72222222222222,4.907407407407407,17.266666666666666,971.9329999999999,SITE 2,EXT
2025-12-04 10:00:00,10.727666666666666,9.0355,5.099666666666667,34.2037037037037,5.537037037037037,16.866666666666667,971.5139999999999,SITE 2,EXT
2025-12-04 11:00:00,12.918166666666668,10.903500000000001,6.297666666666667,35.2962962962963,6.203703703703704,16.266666666666666,970.8286666666667,SITE 2,EXT
2025-12-04 12:00:00,12.052,10.296833333333332,5.981333333333334,36.20370370370371,6.129629629629631,15.533333333333333,969.7276666666666,SITE 2,EXT
