datetime,PM10,PM25,PM1,temp_c,dewpoint_c,humidity,pressure_hpa,site,location
2025-12-01 00:00:00,41.71583333333333,35.531666666666666,22.450666666666667,29.53703703703704,19.666666666666668,56.06666666666667,963.8343333333333,SITE 4,EXT
2025-12-01 01:00:00,37.081,32.803333333333335,20.880666666666666,29.685185185185183,19.592592592592595,55.4,963.3203333333333,SITE 4,EXT
2025-12-01 02:00:00,31.563,29.123833333333334,18.614500000000003,29.796296296296298,19.75925925925926,55.03333333333333,962.9323333333334,SITE 4,EXT
2025-12-01 03:00:00,31.784333333333333,29.546499999999998,18.966333333333335,28.740740740740744,19.77777777777778,59.0,962.766,SITE 4,EXT
2025-12-01 04:00:00,31.978,29.849333333333334,19.1585,28.444444444444446,19.574074074074076,59.3,963.125,SITE 4,EXT
2025-12-01 05:00:00,41.38016666666667,35.81266666666667,22.921833333333332,28.11111111111111,19.185185185185183,59.03333333333333,963.6923333333333,SITE 4,EXT
2025-12-01 06:00:00,43.53322580645161,37.13661290322581,23.950645161290325,28.172043010752688,19.336917562724015,59.16129032258065,964.3454838709678,SITE 4,EXT
2025-12-01 07:00:00,38.230333333333334,33.916000000000004,21.953833333333332,28.166666666666668,19.53703703703704,60.1,965.0296666666667,SITE 4,EXT
2025-12-01 08:00:00,31.70133333333333,28.908166666666666,18.752666666666666,29.888888888888893,18.925925925925927,52.36666666666667,965.5956666666666,SITE 4,EXT
2025-12-01 09:00:00,39.143,34.37116666666667,22.087666666666667,31.074074074074076,18.388888888888893,47.233333333333334,965.8073333333334,SITE 4,EXT
2025-12-01 10:00:00,29.835500000000003,26.577833333333334,16.630166666666668,33.38888888888889,19.166666666666668,43.36666666666667,965.7836666666666,SITE 4,EXT
2025-12-01 11:00:00,25.395666666666667,23.196166666666667,15.328166666666666,36.31481481481482,19.462962962962965,37.733333333333334,965.223,SITE 4,EXT
2025-12-01 12:00:00,24.6825,22.591333333333335,14.7195,38.75925925925926,19.11111111111111,31.966666666666665,964.3176666666666,SITE 4,EXT
2025-12-01 13:00:00,24.03966666666667,22.168333333333333,14.705499999999999,38.92592592592593,18.77777777777778,31.133333333333333,963.5573333333334,SITE 4,EXT
2025-12-01 14:00:00,26.267096774193547,24.059677419354838,15.918548387096775,40.93189964157706,18.45878136200717,27.322580645161292,962.9009677419355,SITE 4,EXT
2025-12-01 15:00:00,25.934,24.118333333333332,16.075333333333333,41.7037037037037,18.51851851851852,26.3,962.4643333333333,SITE 4,EXT
2025-12-01 16:00:00,26.827999999999996,25.15575,16.6255,39.44444444444444,18.166666666666668,29.05,962.2280000000001,SITE 4,EXT
