date,PM10,PM25,PM1,temp_c,dewpoint_c,humidity,pressure_hpa,site,location
2025-12-01,36.75290104947526,32.34269865067466,20.685412293853073,32.61286023654839,19.080459770114945,46.75262368815592,964.2857421289355,SITE 4,EXT
2025-12-02,38.72616343490305,35.037070637119115,22.581225761772853,32.08679593721145,19.356725146198833,48.23545706371191,964.1177700831025,SITE 4,EXT
2025-12-03,31.555632823365787,27.76112656467316,17.330806675938803,33.52341214649977,11.913150981301191,31.31432545201669,965.054311543811,SITE 4,EXT
2025-12-04,28.7867081604426,24.37423236514523,14.651486860304287,33.29875518672199,8.253419394498232,23.608575380359614,965.4704979253113,SITE 4,EXT
2025-12-05,37.378297872340426,32.94881458966565,20.816603343465047,33.294495103005744,6.184566024991557,21.278115501519757,965.8446200607902,SITE 4,EXT
2025-12-06,47.291189488243425,41.90060857538036,26.799128630705393,32.51959428307976,5.180574765637006,20.24619640387275,965.7390594744121,SITE 4,EXT
2025-12-07,41.77705394190872,37.30930843706778,23.618181189488244,32.919932380513295,4.873981865683111,19.510373443983404,965.7590871369293,SITE 4,EXT
2025-12-08,41.504309352517986,36.64358992805755,22.7341654676259,32.84412470023981,5.140687450039968,19.284892086330935,965.914762589928,SITE 4,EXT
2025-12-09,117.19178048780488,104.26253658536585,63.86912195121951,33.2520325203252,11.192411924119243,26.970731707317075,967.208243902439,SITE 4,EXT
2025-12-10,70.8321438450899,62.35564315352697,39.30295297372061,33.126632856923315,13.060550176732749,31.502074688796682,966.845214384509,SITE 4,EXT
2025-12-11,57.614958391123444,48.36830790568655,30.728418862690706,33.56526429341963,13.594544613962091,32.63245492371706,966.053495145631,SITE 4,EXT
2025-12-12,56.605608575380366,47.85764868603043,29.97587828492393,33.39557399723375,13.916551406177964,33.520055325034576,964.7948686030428,SITE 4,EXT
2025-12-13,48.19998616874135,41.80597510373444,26.88224757952974,33.49316121100354,17.113877362840018,40.83679114799447,964.7092392807746,SITE 4,EXT
2025-12-14,42.55521438450899,37.59831258644537,22.81744121715076,30.88366374673429,18.541570616259413,49.54771784232365,965.8418395573998,SITE 4,EXT
2025-12-15,42.01820193637621,36.55088520055325,23.041991701244815,29.943906562163825,18.032887659443677,51.0,967.7481604426004,SITE 4,EXT
