date,PM10,PM25,PM1,temp_c,dewpoint_c,humidity,pressure_hpa,site,location
2025-12-01,48.835951388888894,41.979055555555554,26.805944444444442,34.929783950617285,20.28240740740741,42.85,967.8415694444445,SITE 2,INT
2025-12-02,52.19825936199722,46.688169209431344,29.83350901525659,34.822006472491914,20.748189243334874,44.220527045769764,967.8246879334258,SITE 2,INT
2025-12-03,41.43859223300971,35.535443828016646,22.28259361997226,34.583140699645554,14.303436584989983,30.791955617198337,968.8078224687932,SITE 2,INT
2025-12-04,44.69876560332871,38.52564493758669,23.641990291262136,34.26028663892742,11.143473570658037,24.78640776699029,969.2410263522885,SITE 2,INT
2025-12-05,70.41045523520485,63.74220030349014,40.498406676783006,33.86359804417468,9.703254088686561,23.320182094081943,969.5984673748103,SITE 2,INT
2025-12-06,108.67047156726768,99.41294729542302,62.77145631067961,33.67699183233164,10.25735860687317,24.22746185852982,969.5081276005548,SITE 2,INT
2025-12-07,82.32283333333334,74.24553472222223,46.679430555555555,33.7662037037037,9.524691358024691,22.893055555555556,969.4981111111111,SITE 2,INT
2025-12-08,104.02299583911234,95.16070041608877,58.99006241331484,33.83495145631068,9.44290337494221,22.662968099861303,969.6878085991679,SITE 2,INT
2025-12-09,80.06309986130375,71.61761442441055,45.54059639389736,34.25720449992295,12.33317922638311,26.790568654646325,970.5838557558945,SITE 2,INT
2025-12-10,156.45814840499307,143.76816920943136,87.66183772538142,34.3843427338573,15.677300046232086,33.083217753120664,970.4922191400832,SITE 2,INT
2025-12-11,87.34,77.97289986091793,50.30297635605007,34.49698655540102,16.003708854891055,33.80528511821975,969.7349235048679,SITE 2,INT
2025-12-12,71.03870319001386,61.06809292649098,39.2484535367545,34.536138079827396,16.262906457081215,34.33841886269071,968.5054230235784,SITE 2,INT
2025-12-13,60.9555702364395,52.98564673157163,34.422447844228095,35.17771596352959,18.827074640704684,38.770514603616135,968.4072322670377,SITE 2,INT
2025-12-14,58.3873640167364,51.21268479776848,28.823933054393304,34.482411281574464,19.852006818534015,42.71966527196653,969.4565969316596,SITE 2,INT
2025-12-15,46.41204735376044,39.259568245125344,25.27288997214485,32.328226555246054,19.116372640049523,46.12395543175487,971.3739275766017,SITE 2,INT
2025-12-16,42.9074651810585,36.68341922005571,23.097618384401116,32.148715567935625,14.307489941194676,34.54456824512535,970.856573816156,SITE 2,INT
2025-12-17,55.651080892608086,47.91407949790795,29.56723849372385,33.18379048504571,13.981094064776075,31.75592747559275,969.5750348675035,SITE 2,INT
2025-12-18,43.82026462395543,37.36983286908078,22.97010445682451,33.52909316001238,12.02955741256577,27.231197771587745,969.9374094707522,SITE 2,INT
2025-12-19,54.72458158995816,47.17402370990237,28.632280334728033,33.58205485820549,11.252130791879747,25.78521617852162,970.1342956764296,SITE 2,INT
2025-12-20,41.82660863509749,34.72675487465181,20.931803621169916,33.728721757969666,10.71881770349737,24.672701949860723,969.3066573816157,SITE 2,INT
2025-12-21,72.57412256267409,65.25478412256267,41.25214484679666,33.884246363355004,10.862735995047972,24.728412256267408,968.0554596100278,SITE 2,INT
2025-12-22,84.82314504881451,77.0381450488145,48.92564156206415,34.29257709592438,11.80148768014877,25.9023709902371,968.2383682008368,SITE 2,INT
2025-12-23,115.6072824427481,104.85092366412213,66.86865648854962,34.724342663273966,12.843087362171332,27.08091603053435,968.4969770992367,SITE 2,INT
2025-12-24,80.7875348189415,71.38010445682451,46.537367688022286,34.94661095636026,15.327298050139277,31.225626740947074,968.6964902506963,SITE 2,INT
2025-12-25,79.21097493036213,70.52681754874652,46.58935933147633,35.37604456824513,18.747291860105232,37.93175487465181,969.4619498607243,SITE 2,INT
2025-12-26,101.47570334261837,90.9508147632312,58.84809888579387,35.27700402352213,16.722376973073352,33.871866295264624,969.9712534818941,SITE 2,INT
2025-12-27,83.41693863319387,74.86221059972107,47.42617154811716,35.00542383387572,14.393305439330543,29.800557880055788,970.0487587168758,SITE 2,INT
2025-12-28,106.50884937238494,97.34772663877267,61.158096234309625,34.21896792189679,11.32806446613978,25.259414225941423,970.2690655509066,SITE 2,INT
2025-12-29,148.55665271966527,136.87023012552302,83.1879288702929,34.50875561754223,11.72477917247792,25.599721059972104,970.4213807531381,SITE 2,INT
2025-12-30,165.23534818941505,155.72140668523676,95.50309192200557,35.683998761993195,18.594862271742496,37.12534818941504,971.5022284122563,SITE 2,INT
2025-12-31,183.66630222841226,173.8915877437326,107.8833286908078,35.837975858867225,18.33101207056639,36.56824512534819,970.7840389972145,SITE 2,INT
2026-01-01,148.32115760111577,139.40221059972106,83.2394490934449,35.31303269796994,14.679218967921896,29.75592747559275,969.4504463040446,SITE 2,INT
2026-01-02,157.85722144846795,147.53069637883007,90.66621169916435,35.605075827917055,19.05447229959765,38.72284122562674,969.6902089136489,SITE 2,INT
2026-01-03,171.70853556485355,160.3372942817294,94.65196652719666,35.45250271191694,19.56609328994266,39.92050209205021,969.9964574616457,SITE 2,INT
2026-01-04,73.94143654114366,66.4734239888424,40.51145746164575,35.547807221447385,19.583914458391448,39.66387726638773,970.1946722454671,SITE 2,INT
2026-01-05,109.53232541899442,101.06266061452514,61.18755586592179,36.0296399751707,19.79050279329609,39.297486033519554,969.6021508379888,SITE 2,INT
2026-01-06,128.19800139275765,118.82185236768802,72.97532729805015,35.52692664809657,19.436706901887963,39.18802228412256,969.4027019498608,SITE 2,INT
2026-01-07,112.74221059972105,104.28573919107392,63.39646443514644,35.39981403998141,16.047574771424145,32.86750348675035,969.8221617852162,SITE 2,INT
2026-01-08,127.07610181311018,120.09582287308228,70.18459553695956,33.540988687432204,11.213389121338912,25.688981868898185,971.9132914923291,SITE 2,INT
2026-01-09,157.9895214285714,148.93167857142856,88.76122857142857,33.58571428571429,10.477777777777778,24.80142857142857,970.7512857142857,SITE 2,INT
2026-01-10,102.43709902370989,94.99981868898186,58.509714086471405,34.37780877111421,8.785061211839455,21.107391910739192,970.029790794979,SITE 2,INT
2026-01-11,167.93952112676055,154.1525,90.5843309859155,34.77699530516432,8.685446009389672,20.253521126760564,969.1238873239436,SITE 2,INT
2026-01-12,132.0332590529248,114.96192200557104,68.06458217270195,34.015010832559575,7.927886103373569,20.405292479108635,969.1328272980502,SITE 2,INT
2026-01-13,168.34638075313808,151.13297768479777,92.27221757322175,33.86099488609949,9.504881450488146,22.762900976290098,968.6838354253837,SITE 2,INT
2026-01-14,176.65964435146444,159.18332635983262,95.26170850767086,34.00356423368976,10.790330079033009,24.577405857740587,968.8327754532775,SITE 2,INT
2026-01-15,158.53690807799444,143.55622562674094,87.46101671309192,34.082327452800996,12.914732281027545,28.16434540389972,968.9777576601672,SITE 2,INT
2026-01-16,119.46871308016878,106.79135021097045,65.26232067510549,34.29676511954993,11.09704641350211,25.164556962025316,969.317158931083,SITE 2,INT
2026-01-17,95.90830543933055,82.87640864714086,48.93061366806137,34.590887959088796,7.6049899271656605,19.02231520223152,968.4750348675035,SITE 2,INT
2026-01-18,160.19300977653631,145.14861731843575,86.50084497206704,34.36374922408442,8.98665425201738,21.3268156424581,967.9753351955306,SITE 2,INT
2026-01-19,171.47489525139665,159.02673184357542,98.03166899441341,34.458410924891375,9.33659217877095,21.787709497206706,967.393282122905,SITE 2,INT
2026-01-20,107.93822377622378,100.224,62.768706293706295,34.02719502719503,9.124320124320125,21.688111888111887,968.4806713286714,SITE 2,INT
2026-01-21,112.48491620111731,102.11124301675977,59.922925977653634,33.66542520173805,9.348230912476723,22.501396648044693,968.7000279329609,SITE 2,INT
2026-01-22,84.72136363636363,77.17613286713286,47.657258741258744,33.34887334887335,6.923853923853924,19.453146853146855,969.5065314685315,SITE 2,INT
2026-01-23,77.06693113772455,69.6880239520958,44.51509730538922,33.43729208250166,6.097804391217565,18.278443113772454,969.9887724550898,SITE 2,INT
2026-01-24,91.00169201520913,83.87737642585552,53.63655893536122,34.67258132657372,5.937896070975919,16.876425855513308,970.8795057034221,SITE 2,INT
2026-01-25,63.710910364145654,59.05605742296919,37.40856442577031,34.20634920634921,2.14207905384376,13.340336134453782,971.2683613445378,SITE 2,INT
2026-01-26,54.263288732394365,48.48595070422535,31.028866197183095,34.07981220657277,3.419405320813772,14.576056338028168,970.5725070422535,SITE 2,INT
2026-01-27,90.08219718309859,81.62221830985915,50.58345774647887,34.327856025039125,2.877151799687011,13.88450704225352,970.4940563380283,SITE 2,INT
2026-01-28,148.3313732394366,135.21860563380284,83.49040845070422,34.13849765258216,4.849765258215963,16.159154929577465,970.2385633802817,SITE 2,INT
2026-01-29,136.92715189873417,124.88718002812941,76.28791842475387,34.27566807313643,5.057821534614784,16.48241912798875,970.533558368495,SITE 2,INT
2026-01-30,146.99889592123768,133.14096343178622,82.42291842475387,34.25457102672293,5.4641350210970465,16.853727144866387,970.2935443037974,SITE 2,INT
2026-01-31,137.61082278481013,125.88143459915611,79.72818565400844,34.97968432567588,9.69760900140647,21.39240506329114,969.6581293952181,SITE 2,INT
2026-02-01,117.59742253521127,106.6244295774648,67.61164084507043,35.49217527386541,12.738654147104853,26.005633802816902,968.8872535211267,SITE 2,INT
2026-02-02,127.69455696202532,117.05746835443038,74.56447257383965,35.82669167057353,14.669479606188467,28.742616033755276,968.152630098453,SITE 2,INT
2026-02-03,92.54627464788732,83.22171126760564,53.084049295774655,33.152582159624416,17.69796557120501,40.39295774647887,970.5860845070423,SITE 2,INT
2026-02-04,89.11572535211268,79.94681690140845,50.74364788732394,33.43114241001565,16.535993740219094,37.84225352112676,970.6062676056338,SITE 2,INT
2026-02-05,170.76528653295128,161.45138252148996,99.14835243553009,35.199777141037885,9.729385546004458,22.120343839541547,969.3382378223495,SITE 2,INT
2026-02-06,120.09449285714287,111.18536428571429,70.9316,35.641269841269846,9.898412698412699,21.364285714285714,970.771,SITE 2,INT
2026-02-07,124.93407876230661,116.04748945147679,74.71644163150492,36.17049538990467,11.955774339740586,23.9943741209564,971.4312236286919,SITE 2,INT
2026-02-08,110.64625220458554,102.77364197530864,66.57016754850088,36.22966882226142,9.048598863413678,19.423280423280424,969.9874074074074,SITE 2,INT
2026-02-09,121.33543661971831,111.8815,71.13600704225352,36.29029733959312,8.701095461658843,18.716901408450703,968.9340422535212,SITE 2,INT
2026-02-10,103.94982419127989,94.96101969057666,60.41396624472574,35.81106422878575,7.90514142834818,18.18424753867792,969.4614345991561,SITE 2,INT
2026-02-11,120.87604225352113,110.1150633802817,71.00973943661972,35.33176838810642,11.475743348982787,23.880281690140844,970.3078028169015,SITE 2,INT
2026-02-12,109.6273488045007,100.28710970464134,65.02063994374122,37.1104860134396,15.046882325363338,27.80168776371308,970.3793389592123,SITE 2,INT
2026-02-13,108.82556882022473,100.7658286516854,64.99491573033707,37.35252808988764,16.23049313358302,29.410112359550563,969.5171488764045,SITE 2,INT
2026-02-14,72.67632183908046,64.45780172413792,42.32462643678161,37.33556832694764,17.86637931034483,32.69971264367816,968.2719683908047,SITE 2,INT
2026-02-15,66.63779887482418,60.46188466947961,40.24779184247539,35.654008438818565,19.782778559149868,39.91561181434599,969.7218143459916,SITE 2,INT
2026-02-16,52.01463431786217,38.752440225035166,21.70315752461322,35.09767151117362,12.258946710423505,27.736990154711673,971.1255555555556,SITE 2,INT
2026-02-17,130.09955633802818,111.87617605633804,65.37580281690141,35.46322378716745,5.378716744913929,15.70281690140845,970.4404084507041,SITE 2,INT
2026-02-18,136.3535,115.1125352112676,67.43877464788733,35.27308294209703,6.172143974960877,16.77323943661972,969.0845211267606,SITE 2,INT
2026-02-19,172.80317862165964,155.44438115330522,94.3898382559775,35.43834974214721,6.343959993749023,17.149085794655416,968.5641631504923,SITE 2,INT
2026-02-20,163.1792101551481,148.14916784203103,91.29287023977433,35.40902679830747,7.5646450399623895,18.493653032440058,969.4036248236954,SITE 2,INT
2026-02-21,142.90659154929577,129.80561971830986,80.07699295774648,35.39514866979656,7.964788732394366,18.970422535211267,970.1149295774647,SITE 2,INT
2026-02-22,134.7789160839161,123.26110489510489,75.64766433566435,35.62703962703963,5.364413364413364,15.636363636363637,969.4346433566434,SITE 2,INT
2026-02-23,114.50850415512465,104.5338296398892,66.64360110803324,35.95183133271776,5.1046475838719605,14.98060941828255,967.4756509695292,SITE 2,INT
2026-02-24,108.66542185338866,97.8483540802213,62.26154218533887,36.30782234516674,7.634854771784233,17.323651452282157,966.4985477178423,SITE 2,INT
2026-02-25,92.46075380359613,81.78106500691563,52.8699377593361,36.40079913938835,12.342093130474874,23.987551867219917,967.4253112033196,SITE 2,INT
2026-02-26,96.53256435643564,82.64535643564356,51.99231683168317,36.32783278327833,12.445544554455445,23.986138613861385,967.8560990099011,SITE 2,INT
2026-02-27,66.26641966759003,54.55923822714681,34.87029085872576,36.289627577716224,18.674207448445678,35.96260387811634,968.4545567867035,SITE 2,INT
2026-02-28,62.05479253112033,52.19246196403873,34.12839557399723,35.9305363454741,19.30459505148302,38.1134163208852,967.939336099585,SITE 2,INT
2026-03-01,67.44486149584488,57.21941135734072,36.443621883656505,35.810249307479225,16.199599876885195,31.8808864265928,967.2091551246538,SITE 2,INT
2026-03-02,50.98869294605809,42.86632088520055,27.36258644536653,34.464422929153216,16.763485477178424,35.52558782849239,968.8376763485477,SITE 2,INT
2026-03-03,62.26964038727524,50.81344398340249,31.45369294605809,34.95159059474412,12.073151990164439,25.36652835408022,969.0548547717842,SITE 2,INT
2026-03-04,66.58496542185338,54.943360995850625,34.43783540802213,36.57292146918703,13.611495312740127,25.76625172890733,968.2466666666667,SITE 2,INT
2026-03-05,51.737839335180055,43.56359418282548,29.023234072022163,36.97522314558326,18.769621421975994,34.89612188365651,968.603864265928,SITE 2,INT
2026-03-06,57.51002077562327,49.270547091412745,32.96139889196676,37.136811326562025,19.89150507848569,37.03185595567867,967.0804847645429,SITE 2,INT
2026-03-07,65.86633817427386,57.3925622406639,38.47159751037345,34.219686491470725,20.51751959428308,45.25933609958506,968.1021576763485,SITE 2,INT
2026-03-08,86.30905947441217,78.64932918395573,51.924377593360994,35.55939757184571,20.05763024435224,41.428769017980635,967.5945643153527,SITE 2,INT
2026-03-09,56.84886426592797,48.220872576177285,32.138725761772854,37.219144352108344,19.034318251769776,35.408587257617725,967.834916897507,SITE 2,INT
2026-03-10,61.95219225449516,52.794737206085756,34.38890733056708,37.013216536038115,19.13861994774858,35.984785615491006,967.6445366528354,SITE 2,INT
2026-03-11,55.52245492371706,45.43456310679612,29.403446601941745,36.110340576359995,20.41608876560333,40.64632454923717,968.0715672676837,SITE 2,INT
2026-03-12,52.39387966804979,43.104502074688796,28.122510373443983,36.96557553404027,20.053019824804057,38.15352697095436,967.7483125864454,SITE 2,INT
2026-03-13,39.09903047091413,32.88682825484765,21.765304709141272,37.23299476762081,19.084333641120345,35.21052631578947,967.6723268698062,SITE 2,INT
2026-03-14,46.60052558782849,39.31361687413555,26.479398340248963,37.71092669432918,19.21853388658368,34.83125864453665,966.6397233748271,SITE 2,INT
2026-03-15,49.96428769017981,40.56186721991701,26.96233748271093,37.56262486552943,19.442139234670357,35.24066390041494,967.6786168741355,SITE 2,INT
2026-03-16,54.751494845360824,46.08300441826215,29.632312223858616,37.47995418098511,15.778105056455573,29.56259204712813,967.9446244477173,SITE 2,INT
2026-03-17,43.41945290858726,36.15547091412743,24.113171745152354,37.35918744228994,18.63419513696522,33.970914127423825,968.2229639889197,SITE 2,INT
2026-03-18,46.12808555399719,38.626640953716695,25.77365357643759,37.1715755025713,19.442886083839802,36.04347826086956,967.6684011220195,SITE 2,INT
2026-03-19,45.94407894736842,39.63353878116344,26.677271468144045,37.28993536472761,19.53755001538935,36.08864265927978,967.1613711911358,SITE 2,INT
2026-03-20,45.403243430152145,38.25539419087137,25.61140387275242,37.16074996157984,20.017673274934687,37.33195020746888,966.6025726141079,SITE 2,INT
2026-03-21,38.495782548476456,32.70831717451524,22.053919667590026,37.96937519236688,19.989996922129887,35.82825484764543,965.7705955678671,SITE 2,INT
2026-03-22,40.77661134163209,34.072060857538034,23.122261410788383,37.787767020132165,20.676194867066236,37.53803596127248,966.0404149377594,SITE 2,INT
2026-03-23,54.02841886269071,50.3684188626907,33.955,34.70334412081985,20.188010479272616,43.10679611650485,968.5160610263522,SITE 2,INT
2026-03-24,40.73412171507607,35.416666666666664,23.854073305670816,35.929767942216074,20.454126325495622,41.37206085753804,968.215172890733,SITE 2,INT
2026-03-25,35.87912049861496,30.72583102493075,20.873559556786702,36.038011695906434,20.069252077562325,39.742382271468145,967.5938227146814,SITE 2,INT
2026-03-26,44.09990277777778,36.08222222222222,24.117326388888888,36.729166666666664,20.401234567901234,39.140277777777776,966.8833611111112,SITE 2,INT
2026-03-27,54.08383125864454,46.37724757952974,30.89650069156293,36.06884893191947,21.27862302136161,42.65145228215768,967.7798893499308,SITE 2,INT
2026-03-28,49.30881578947368,41.4866135734072,27.984660664819945,34.607571560480146,20.729455216989845,44.77146814404432,969.3831301939058,SITE 2,INT
2026-03-29,42.32285714285714,34.27157366071428,21.453325892857144,33.96825396825397,20.86433531746032,46.825892857142854,969.1363392857144,SITE 2,INT
2026-03-30,29.14111495844875,24.011668975069252,15.51878808864266,34.49215143120961,20.74022776238843,45.448753462603875,967.6985595567867,SITE 2,INT
2026-03-31,28.92470221606648,24.8162188365651,16.475574792243766,35.337026777469994,20.791012619267466,43.217451523545705,968.2995983379502,SITE 2,INT
2026-04-01,47.117811634349025,36.209993074792244,20.92503462603878,35.27239150507849,16.098030163127117,33.433518005540165,968.9886288088643,SITE 2,INT
2026-04-02,93.6913976083707,79.33724962630792,47.542638266068764,35.517355920943366,13.045175220063113,26.72645739910314,969.5511509715993,SITE 2,INT
2026-04-03,73.99896769662921,60.50125,36.44308988764045,35.73657927590512,13.15152933832709,26.33005617977528,969.6443258426966,SITE 2,INT
2026-04-04,46.70506232686981,37.32940443213297,23.66031163434903,36.183441058787324,18.598799630655588,36.31440443213297,970.5686149584488,SITE 2,INT
2026-04-05,81.73160442600276,71.16893499308436,44.54824343015215,36.88642999846319,16.57522667896112,31.033195020746888,969.4470262793914,SITE 2,INT
2026-04-06,71.91499999999999,61.80587950138504,39.58200138504155,36.65358571868267,16.605109264389043,31.240997229916896,969.1868421052632,SITE 2,INT
2026-04-07,49.23618421052632,41.79354570637119,27.696939058171743,37.753924284395204,19.92843951985226,36.08725761772853,969.1321052631579,SITE 2,INT
2026-04-08,42.763360995850626,36.744979253112035,24.499128630705393,37.91071154141694,19.498232672506532,34.95020746887967,968.5117704011066,SITE 2,INT
2026-04-09,51.50310249307479,45.170186980609415,28.91912049861496,36.762850107725455,19.96922129886119,37.84487534626039,969.0189889196675,SITE 2,INT
2026-04-10,56.35524509803921,49.356645658263304,32.01281512605042,36.3468720821662,20.80532212885154,40.89495798319328,969.4143137254902,SITE 2,INT
2026-04-11,39.39755813953489,33.424156976744186,21.01781976744186,35.791343669250644,21.54796511627907,44.09011627906977,969.6733430232558,SITE 2,INT
2026-04-12,55.95025837988827,49.2241969273743,30.96112430167598,35.32743637492241,20.792209807572938,43.42877094972067,969.6031843575419,SITE 2,INT
2026-04-13,50.723755186721995,42.10198478561549,22.215380359612723,37.539572767788535,20.804518211157216,38.80221300138312,966.763540802213,SITE 2,INT
2026-04-14,45.652181440443215,39.76222991689751,24.878414127423824,35.47245306248077,20.80024622960911,42.865650969529085,968.6192382271468,SITE 2,INT
2026-04-15,86.32973684210526,77.63436288088643,48.44231301939058,36.39735303170207,19.25592489996922,38.02216066481994,967.6462049861497,SITE 2,INT
2026-04-16,78.44966113416321,69.9198755186722,44.02700553250346,37.663285692331335,19.54510527124635,35.53526970954357,966.3408990318119,SITE 2,INT
2026-04-17,76.28659027777778,67.03086805555556,42.761520833333336,37.9783950617284,20.304783950617285,36.65,965.3315833333334,SITE 2,INT
2026-04-18,60.46371369294606,52.48716459197787,33.575041493775934,37.72245274319963,20.67081604426003,37.86445366528354,965.0794882434301,SITE 2,INT
2026-04-19,68.30916204986148,60.14423130193906,38.660360110803325,38.15712526931364,21.281932902431517,38.483379501385045,965.3529362880886,SITE 2,INT
2026-04-20,57.44542361111111,48.03959722222223,29.263520833333335,34.780092592592595,22.006944444444443,47.9375,966.6357638888888,SITE 2,INT
2026-04-21,51.10917605633803,41.173485915492954,22.984915492957747,35.341940532081374,22.370109546165885,47.792957746478876,967.4130563380282,SITE 2,INT
2026-04-22,39.76540140845071,30.72637323943662,15.664338028169015,35.04225352112676,20.230046948356808,42.53802816901408,967.9968732394367,SITE 2,INT
2026-04-23,38.125021126760565,32.45769014084507,20.04038028169014,37.308294209702666,21.8943661971831,42.014084507042256,966.6395352112676,SITE 2,INT
2026-04-24,33.119428772919605,28.970775740479546,19.297672778561353,37.041999686569504,21.080551637674347,40.04513399153738,966.7359802538788,SITE 2,INT
2026-04-25,43.5294647887324,35.46580281690141,23.859654929577463,36.64866979655712,21.43035993740219,41.846478873239434,966.9397183098591,SITE 2,INT
2026-04-26,43.88710489510489,36.01042657342658,23.79304195804196,36.540015540015546,21.734265734265733,42.97342657342657,968.5971188811188,SITE 2,INT
2026-04-27,41.429894217207334,36.268293370944996,23.465486600846262,35.87212035731077,20.5148095909732,41.344146685472495,970.0987165021156,SITE 2,INT
2026-04-28,62.78557665260197,57.998488045007036,39.327053445850915,36.321300203156746,21.032973902172216,41.680731364275665,968.9388326300984,SITE 2,INT
2026-04-29,36.67485190409027,31.904527503526094,20.580317348377996,35.48425011753644,21.380661338348222,44.38081805359661,969.6085331452749,SITE 2,INT
