datetime,PM10,PM25,PM1,temp_c,dewpoint_c,humidity,pressure_hpa,site,location
2026-02-10 15:00:00,26.23866666666667,22.689666666666664,15.273666666666665,37.77777777777778,1.7407407407407407,10.2,968.7886666666667,SITE 8,EXT
2026-02-10 16:00:00,49.190000000000005,44.23416666666667,29.985166666666665,38.22222222222222,2.111111111111111,10.366666666666667,968.8303333333333,SITE 8,EXT
2026-02-10 17:00:00,43.54966666666667,36.3515,24.3345,38.111111111111114,3.888888888888889,11.833333333333334,968.8296666666666,SITE 8,EXT
2026-02-10 18:00:00,49.714166666666664,40.57216666666667,26.72716666666667,37.68518518518519,5.333333333333333,13.466666666666667,969.4073333333333,SITE 8,EXT
2026-02-10 19:00:00,126.84766666666665,116.2375,76.14766666666667,37.333333333333336,6.092592592592593,14.366666666666667,970.1456666666667,SITE 8,EXT
2026-02-10 20:00:00,157.48733333333334,138.37833333333336,88.38616666666667,36.72222222222222,6.240740740740741,15.066666666666666,971.0833333333334,SITE 8,EXT
2026-02-10 21:00:00,109.67193548387097,99.10741935483871,65.03225806451613,36.111111111111114,6.111111111111112,15.96774193548387,971.6551612903227,SITE 8,EXT
2026-02-10 22:00:00,103.35483333333333,93.84166666666667,61.20133333333333,35.68518518518519,6.648148148148149,16.7,971.8,SITE 8,EXT
2026-02-10 23:00:00,73.34566666666666,62.024,40.493833333333335,35.48148148148149,6.351851851851852,16.1,971.5883333333334,SITE 8,EXT
2026-02-11 00:00:00,64.96966666666667,51.45033333333333,33.4685,35.0,6.018518518518519,16.2,971.3349999999999,SITE 8,EXT
2026-02-11 01:00:00,63.19716666666667,50.15016666666667,32.51433333333333,34.53703703703704,6.111111111111112,17.1,970.8413333333334,SITE 8,EXT
2026-02-11 02:00:00,52.94583333333333,42.94583333333333,28.04733333333333,34.12962962962963,6.351851851851852,17.8,970.2620000000001,SITE 8,EXT
2026-02-11 03:00:00,39.04216666666667,33.717166666666664,22.541166666666665,33.70370370370371,5.5,17.1,970.215,SITE 8,EXT
2026-02-11 04:00:00,77.02193548387096,67.20258064516128,43.303709677419356,32.831541218637994,5.985663082437276,18.70967741935484,970.7325806451613,SITE 8,EXT
2026-02-11 05:00:00,112.04016666666666,103.29816666666667,66.12383333333334,32.94444444444444,7.203703703703704,19.866666666666667,971.206,SITE 8,EXT
2026-02-11 06:00:00,134.12183333333334,124.39699999999999,80.06366666666666,32.81481481481482,8.796296296296298,22.666666666666668,971.7263333333334,SITE 8,EXT
2026-02-11 07:00:00,254.08333333333334,230.9725,143.8228333333333,32.37037037037037,9.111111111111112,23.633333333333333,972.422,SITE 8,EXT
2026-02-11 08:00:00,253.7648333333333,230.22933333333333,136.416,32.333333333333336,10.185185185185185,25.766666666666666,972.8743333333333,SITE 8,EXT
2026-02-11 09:00:00,66.113,54.48316666666666,35.86183333333334,31.666666666666668,14.222222222222223,34.93333333333333,973.4616666666666,SITE 8,EXT
2026-02-11 10:00:00,55.54783333333333,45.25933333333333,30.1315,32.94444444444444,13.518518518518517,30.966666666666665,973.1706666666666,SITE 8,EXT
2026-02-11 11:00:00,49.52193548387097,40.79725806451613,27.208064516129035,34.856630824372765,10.46594982078853,22.774193548387096,972.3774193548387,SITE 8,EXT
2026-02-11 12:00:00,41.20616666666667,35.082166666666666,23.585666666666665,36.2962962962963,8.962962962962964,18.733333333333334,971.3933333333333,SITE 8,EXT
2026-02-11 13:00:00,32.87233333333333,29.826999999999998,20.14,37.25925925925926,8.425925925925927,17.266666666666666,970.3063333333333,SITE 8,EXT
2026-02-11 14:00:00,31.429666666666666,28.702333333333335,19.476833333333335,38.01851851851852,8.462962962962964,16.466666666666665,969.4766666666667,SITE 8,EXT
2026-02-11 15:00:00,30.337833333333332,28.056166666666666,19.223166666666668,38.333333333333336,8.518518518518519,16.166666666666668,969.309,SITE 8,EXT
2026-02-11 16:00:00,31.218999999999998,28.504666666666665,19.45266666666667,38.90740740740741,8.777777777777779,16.0,969.5026666666668,SITE 8,EXT
2026-02-11 17:00:00,58.79066666666667,52.44316666666667,38.6645,39.03703703703704,8.574074074074074,15.666666666666666,969.913,SITE 8,EXT
