date,PM10,PM25,PM1,temp_c,dewpoint_c,humidity,pressure_hpa,site,location
2026-02-14,58.43978873239437,53.194876760563375,34.73107394366197,38.276604068857594,13.497652582159626,23.31338028169014,966.9579225352112,SITE 10,EXT
2026-02-15,31.104454419889503,28.634772099447513,19.247555248618784,31.640577041129525,18.053253529772867,45.95165745856354,970.0675828729283,SITE 10,EXT
2026-02-16,48.60532503457815,39.66906639004149,23.28093360995851,32.79852466574459,9.892423543875827,29.80359612724758,971.5837482710928,SITE 10,EXT
2026-02-17,56.71910096818811,45.7051244813278,24.43026279391425,32.783925003842015,1.1180267404333795,13.903181189488244,970.768755186722,SITE 10,EXT
2026-02-18,80.52876901798064,66.28367219917013,36.58260027662517,32.642538804364534,1.8626094974642693,15.248962655601659,969.443112033195,SITE 10,EXT
2026-02-19,67.14510359116022,57.66410220994475,34.55730662983426,33.11617556783303,1.1379680785758135,14.668508287292818,968.8799585635359,SITE 10,EXT
2026-02-20,74.70459889349931,66.37337482710926,41.7740663900415,32.82388197325957,2.120792992162287,15.915629322268327,969.7540802213001,SITE 10,EXT
2026-02-21,69.37138812154697,61.96794198895028,39.16307320441989,33.23127685696747,4.474370779619398,17.843922651933703,970.4815055248619,SITE 10,EXT
2026-02-22,60.933661360347315,53.81074529667149,33.914406657018816,33.54478211931179,1.3772310660877956,14.998552821997105,969.7775687409552,SITE 10,EXT
2026-02-23,56.18952973720609,49.976030428769015,32.881507607192255,34.1055786076533,0.8974950053788229,13.28630705394191,967.8615076071923,SITE 10,EXT
2026-02-24,61.741892265193364,54.9430593922652,35.90831491712707,34.03238182934316,4.198127685696747,16.104972375690608,966.891091160221,SITE 10,EXT
2026-02-25,56.365103734439835,48.2031051175657,31.34219917012448,34.01874903949593,8.950361149531274,22.311203319502074,967.8404564315354,SITE 10,EXT
2026-02-26,56.9755593922652,48.627451657458565,30.5090953038674,33.87047268262738,10.518723143032535,25.39779005524862,968.7646685082873,SITE 10,EXT
2026-02-27,46.43977178423237,38.89196403872752,24.060601659751036,33.814353772859995,16.917934532042416,37.73029045643153,968.928713692946,SITE 10,EXT
2026-02-28,41.0555601659751,34.81187413554633,21.92710926694329,34.10327339787921,17.876901798063624,39.17565698478562,968.4273858921161,SITE 10,EXT
2026-03-01,42.058715469613254,35.540911602209945,22.59417817679558,34.517341927562924,14.603284223449968,32.31629834254144,967.624046961326,SITE 10,EXT
2026-03-02,38.32770401106501,33.731735822959884,21.840366528354078,31.743506992469648,15.16597510373444,38.61134163208852,969.3240525587829,SITE 10,EXT
2026-03-03,46.51635724331926,38.43808016877637,23.71490857946554,34.18502891076731,9.435067979371778,22.516174402250353,969.4381434599156,SITE 10,EXT
2026-03-04,46.02449445983379,38.66774238227147,24.307873961218835,35.670975684826104,11.46429670667898,24.177285318559555,968.6168559556787,SITE 10,EXT
2026-03-05,37.90235497237569,33.1583908839779,22.083736187845304,34.65776550030694,17.55908532842235,37.925414364640886,969.0619889502763,SITE 10,EXT
2026-03-06,36.03371369294606,32.17023513139696,21.492911479944674,35.304287690179805,18.377132319041035,38.10096818810512,967.5445089903181,SITE 10,EXT
2026-03-07,48.82701663201663,44.46116424116424,29.807130977130978,30.784245784245787,19.322014322014322,51.395010395010395,968.6446777546778,SITE 10,EXT
2026-03-08,53.24076869806094,48.54447368421053,32.29085872576177,34.59987688519545,18.410280086180364,41.091412742382275,968.069404432133,SITE 10,EXT
2026-03-09,40.48368603042877,35.275774550484094,23.33210235131397,35.72844628861227,17.869986168741356,37.17289073305671,968.1799031811894,SITE 10,EXT
2026-03-10,39.83147099447514,35.197189226519335,23.298674033149172,35.15500306936771,17.44782074892572,37.841160220994475,968.0284668508287,SITE 10,EXT
2026-03-11,49.116915629322264,42.08234439834025,27.66287690179806,33.71215613954203,19.223144306131857,44.42047026279391,968.5155048409405,SITE 10,EXT
2026-03-12,45.98748271092669,39.32965421853389,26.09768326417704,35.08298755186722,18.72291378515445,40.561549100968186,968.1611479944675,SITE 10,EXT
2026-03-13,34.16869444444444,31.319812499999998,21.268416666666667,35.71219135802469,17.58641975308642,35.98888888888889,968.0279722222223,SITE 10,EXT
2026-03-14,36.24112587412587,32.86979020979021,22.533174825174825,36.14529914529915,17.290598290598293,35.51048951048951,966.9773986013986,SITE 10,EXT
2026-03-15,44.67763966480447,38.525572625698324,25.97081005586592,35.20949720670391,17.997361887026692,37.427374301675975,968.0303351955307,SITE 10,EXT
2026-03-16,40.747368839427665,36.0808346581876,24.053426073131956,36.69404698816464,13.692810457516343,29.677265500794913,968.203720190779,SITE 10,EXT
2026-03-17,41.12024926686217,36.031869501466275,24.334545454545456,34.46480938416422,17.010426849136525,36.88709677419355,968.5570674486804,SITE 10,EXT
2026-03-18,34.48214385474861,31.476564245810057,21.404909217877098,35.18234016139044,17.731222842954686,37.135474860335194,968.0796648044693,SITE 10,EXT
2026-03-19,36.53253138075314,32.78682008368201,22.39186889818689,35.214628854796224,18.076863474353015,37.59693165969317,967.5453835425384,SITE 10,EXT
2026-03-20,29.841039051603907,27.895118549511853,19.181701534170156,35.00852316751899,18.636293196962654,39.36401673640167,966.9633472803347,SITE 10,EXT
2026-03-21,32.037824267782426,29.768040446304045,20.541966527196653,36.008833100883315,18.570432357043234,37.592747559274756,966.141589958159,SITE 10,EXT
2026-03-22,37.06806834030684,33.19905160390516,22.893591352859136,35.48427088176042,19.55059662172633,40.532775453277544,966.4496094839609,SITE 10,EXT
2026-03-23,29.276220362622034,26.871213389121337,18.372412831241284,30.588098558809858,19.24298775763211,51.98744769874477,969.061311018131,SITE 10,EXT
2026-03-24,32.922761506276146,30.349553695955372,20.96323570432357,33.96869673020301,19.287153262048662,44.2928870292887,968.7166945606695,SITE 10,EXT
2026-03-25,34.07122964169381,31.007662866449515,21.05586319218241,32.79315960912052,18.710640608034748,44.42182410423453,967.9945928338763,SITE 10,EXT
2026-03-26,39.713621169916436,35.06412256267409,23.649756267409472,34.562828845558656,19.275766016713096,42.09470752089136,967.3445403899722,SITE 10,EXT
2026-03-27,39.45256624825663,34.812029288702924,23.65094142259414,32.88702928870293,19.95118549511855,47.82287308228731,968.1953556485355,SITE 10,EXT
2026-03-28,39.141887186629525,35.93228412256268,23.202200557103065,31.908077994428968,19.295109873104305,48.58217270194986,969.8829944289694,SITE 10,EXT
