date,PM10,PM25,PM1,temp_c,dewpoint_c,humidity,pressure_hpa,site,location
2025-12-01,46.14042876901798,41.697268326417706,27.152489626556015,34.09174734900876,19.74873213462425,43.470262793914245,963.9776348547717,SITE 1,INT
2025-12-02,68.80466160220995,63.42450276243095,39.959212707182324,34.12906691221608,20.3414671577655,44.853591160220994,963.994364640884,SITE 1,INT
2025-12-03,89.29429460580913,83.24419778699861,52.94485477178423,33.05747656370063,13.049024127862303,30.835408022130014,964.9167496542186,SITE 1,INT
2025-12-04,107.58439142461964,99.1007399723375,57.3341009681881,32.99369909328416,9.767173812816967,24.29045643153527,965.3935684647304,SITE 1,INT
2025-12-05,87.7220573355818,81.47231028667791,50.1566694772344,32.928611579539066,7.911748173130973,21.85160202360877,965.573878583474,SITE 1,INT
2025-12-06,47.543665283540804,41.14048409405256,26.66530428769018,32.64253880436453,8.34870139849393,22.64453665283541,965.5857538035962,SITE 1,INT
2025-12-07,89.20230609418283,81.3294944598338,49.32306786703601,32.6608187134503,7.017543859649123,20.62049861495845,965.5953878116344,SITE 1,INT
2025-12-08,78.42703319502075,70.59269709543568,44.54965421853389,32.8968802827724,8.34639618871984,22.10235131396957,965.7957123098203,SITE 1,INT
2025-12-09,54.951630094043885,48.81033699059561,32.00072884012539,33.09909439219784,11.221699756182515,26.44984326018809,966.8784952978056,SITE 1,INT
2025-12-10,180.58315352697096,152.47337482710927,65.78299446749655,33.91194098662978,14.312279084063317,31.03734439834025,966.6123098201936,SITE 1,INT
2025-12-11,113.12593360995851,102.46751037344397,61.795767634854776,34.352236053480866,15.096050407253728,32.12309820193638,965.8490456431535,SITE 1,INT
2025-12-12,83.84743430152143,75.85775933609959,48.16924619640387,34.29614261564469,15.176732749346856,32.356846473029044,964.5833471645919,SITE 1,INT
2025-12-13,73.55295297372061,67.11834716459198,40.45118257261411,35.10219763331797,18.15429537421239,37.26417704011065,964.5207745504841,SITE 1,INT
2025-12-14,39.93710926694329,36.30823651452282,23.824958506224068,34.34071000461042,19.01874903949593,40.809128630705395,965.5688796680498,SITE 1,INT
2025-12-15,85.70140387275242,79.25521438450899,52.2829806362379,31.70969724911634,18.133548486245584,44.82434301521438,967.3604840940526,SITE 1,INT
2025-12-16,110.49756569847857,101.0776417704011,59.45201244813278,30.89980021515291,13.131243276471492,34.25864453665284,966.8949515905948,SITE 1,INT
2025-12-17,78.70363241678726,72.21911722141823,43.90157742402316,31.50988904968645,13.02138607493166,32.74819102749638,965.7670622286541,SITE 1,INT
2025-12-18,70.80847434119278,64.6944452149792,39.909826629681,31.955617198335645,10.477731545692711,26.865464632454923,966.0290152565881,SITE 1,INT
2025-12-19,91.06317614424411,83.03599167822469,49.830485436893206,31.956387733086768,9.805825242718447,25.642163661581137,966.227226074896,SITE 1,INT
2025-12-20,92.54760027662516,83.06764177040111,45.891597510373444,32.34824035653911,9.096357768556938,24.001383125864454,965.3570954356848,SITE 1,INT
2025-12-21,125.01865185185184,112.62342222222222,57.12690370370371,32.48888888888889,8.748148148148148,23.127407407407407,964.1862962962963,SITE 1,INT
2025-12-22,96.88544951590593,89.16074688796681,51.78029737206086,33.53542339019518,10.174427539572768,24.103734439834025,964.3001106500691,SITE 1,INT
2025-12-23,96.26047717842323,86.95308437067773,49.01246196403873,33.72368218841248,10.393422468111265,24.319502074688796,964.5776210235132,SITE 1,INT
2025-12-24,45.3956875,38.867777777777775,25.7001875,34.20679012345679,13.75,29.372222222222224,964.7498055555556,SITE 1,INT
2025-12-25,124.71778008298756,110.68819502074689,56.35285615491009,34.57276778853543,17.140003073613034,35.93084370677732,965.55785615491,SITE 1,INT
2025-12-26,112.86430055401661,98.83925900277009,60.23864265927978,34.58217913204063,14.79147429978455,31.218836565096954,966.0286426592799,SITE 1,INT
2025-12-27,119.57734764542937,105.511108033241,53.381752077562325,34.22591566635888,12.325330871037242,27.285318559556785,966.0880332409973,SITE 1,INT
2025-12-28,99.87390581717452,91.92247229916897,54.9757756232687,33.66805170821791,9.272083718067098,22.583102493074794,966.2960941828255,SITE 1,INT
2025-12-29,69.01270775623269,62.48360110803325,40.584722991689745,33.67959372114497,9.060480147737765,22.20360110803324,966.4587673130194,SITE 1,INT
2025-12-30,75.92376731301938,68.47436288088642,45.23751385041551,34.89689135118498,17.147583871960606,35.325484764542935,967.6182548476454,SITE 1,INT
2025-12-31,79.93640083217753,73.41201803051318,48.2670319001387,34.94375096316844,16.602712282323935,34.48266296809986,966.8472954230236,SITE 1,INT
2026-01-01,68.19669667590027,60.578524930747925,40.274667590027704,34.490612496152664,12.608494921514312,27.229916897506925,965.5129085872576,SITE 1,INT
2026-01-02,44.429162049861496,38.336807479224376,24.825062326869805,34.80455524776855,17.29070483225608,36.174515235457065,965.8248476454294,SITE 1,INT
2026-01-03,82.55830790568655,76.61301664355062,49.745957004160886,34.83125288950532,17.796270611804594,37.05547850208045,966.0829958391123,SITE 1,INT
2026-01-04,38.91710818307906,33.54416782246879,21.8850693481276,34.974572353213134,18.60533210047773,38.46185852981969,966.2911650485438,SITE 1,INT
2026-01-05,44.70920360110803,38.80698060941828,25.400360110803327,34.81532779316713,18.898891966759003,39.65650969529086,965.7394598337951,SITE 1,INT
2026-01-06,81.81453536754508,75.41144937586685,48.526407766990296,33.984435198027434,18.600708891971028,40.617198335644936,965.5855201109571,SITE 1,INT
2026-01-07,54.268488700564966,47.21146186440677,31.27911723163842,34.00031387319523,14.503295668549907,32.39971751412429,966.0286158192091,SITE 1,INT
2026-01-08,28.022984764542937,24.1803324099723,15.476142659279779,32.04909202831641,9.780701754385966,25.354570637119114,968.054404432133,SITE 1,INT
2026-01-09,44.062180397727275,37.92682528409091,24.270703125,32.453440656565654,9.117739898989898,24.183238636363637,966.9341335227273,SITE 1,INT
2026-01-10,74.44005540166205,66.78915512465373,43.24792243767313,33.25638658048631,6.7105263157894735,19.626038781163434,966.1847506925208,SITE 1,INT
2026-01-11,99.73363384188626,88.06971567267684,54.44662274618585,33.29557713052859,6.132686084142395,18.46879334257975,965.2247018030513,SITE 1,INT
