date,PM10,PM25,PM1,temp_c,dewpoint_c,humidity,pressure_hpa,site,location
2025-12-26,60.02224687933426,51.56543689320388,34.278210818307905,33.092926490984745,14.342733857296965,33.73092926490985,968.9340776699029,SITE 5,EXT
2025-12-27,55.82792649098474,48.65018030513176,32.17231622746186,32.635999383572205,11.71135768223147,30.40499306518724,968.9967545076283,SITE 5,EXT
2025-12-28,45.46381742738589,38.994495159059475,25.688464730290455,32.30905179037959,7.3543875826033505,21.937759336099585,969.1565560165974,SITE 5,EXT
2025-12-29,52.31617565698479,46.116625172890735,30.73383125864454,33.330259720301214,8.196557553404027,22.179806362378976,969.2582019363763,SITE 5,EXT
2025-12-30,65.97169432918396,56.52452973720609,36.59791147994468,33.11280159827878,17.305209774089445,40.643153526970956,970.4252420470262,SITE 5,EXT
2025-12-31,66.992918395574,59.438962655601664,39.00619640387275,33.255724604272324,16.542953742123867,39.786998616874136,969.7591147994467,SITE 5,EXT
2026-01-01,78.46470262793915,71.88374135546334,46.49692946058091,33.0490241278623,12.620255109881667,31.197786998616873,968.3842600276624,SITE 5,EXT
2026-01-02,51.8810235131397,44.712005532503454,29.264080221300137,33.002151529122486,17.20224373751345,41.77593360995851,968.6660165975104,SITE 5,EXT
2026-01-03,57.18241355463348,50.65103734439834,33.05865836791148,32.80236668203474,17.574150914399876,42.04840940525588,968.9097372060858,SITE 5,EXT
2026-01-04,39.29787446504993,34.730106990014264,23.31666904422254,32.59153590109368,18.071802187351402,42.94293865905849,969.119457917261,SITE 5,EXT
2026-01-05,52.77743319268635,45.689078762306615,29.977369901547117,33.1301765900922,18.567744960150026,44.0182841068917,968.6208579465542,SITE 5,EXT
2026-01-06,53.313540802213005,44.92174965421853,29.680131396957123,31.545258951897956,17.844628861226372,45.56431535269709,968.4576625172891,SITE 5,EXT
2026-01-07,56.87607192254495,48.41115491009682,32.216452282157675,32.74704164745659,13.926540648532349,34.94744121715076,968.8247994467496,SITE 5,EXT
2026-01-08,28.651222222222223,24.775194444444445,16.541194444444443,29.414351851851855,8.733024691358025,27.71388888888889,970.9144861111112,SITE 5,EXT
2026-01-09,48.84488904299584,43.199167822468794,28.97641470180305,31.495607951918636,7.201417783942056,23.34396671289875,969.728238557559,SITE 5,EXT
2026-01-10,53.00222607489598,46.21151872399445,30.13085298196949,31.817691477885653,5.458468176914779,20.273231622746184,969.0090013869625,SITE 5,EXT
2026-01-11,68.79445908460471,58.685700416088764,36.57366158113731,32.198335644937586,4.285714285714286,17.546463245492372,968.0731761442441,SITE 5,EXT
2026-01-12,79.195375,65.58190277777778,39.86436111111111,32.128858024691354,4.032407407407407,17.738888888888887,968.0751527777777,SITE 5,EXT
2026-01-13,79.16945983379502,66.38304016620499,41.63578947368421,32.23761157279163,4.732994767620807,18.173130193905816,967.6083379501384,SITE 5,EXT
2026-01-14,75.98534027777778,62.8715763888889,39.31865277777778,32.51466049382716,6.457561728395062,20.52777777777778,967.7717638888889,SITE 5,EXT
2026-01-15,83.25155339805826,70.98929264909847,44.83280166435507,32.61057173678533,10.030050855293574,25.85159500693481,967.9282940360611,SITE 5,EXT
2026-01-16,70.57422330097087,58.12271151178918,36.402024965325936,32.57820927723841,8.283248574510711,23.8502080443828,968.2833009708738,SITE 5,EXT
2026-01-17,54.478509015256584,42.08377947295423,24.965388349514562,31.952535059331176,3.160733549083064,16.536754507628295,967.451386962552,SITE 5,EXT
2026-01-18,57.33235090152566,47.00604715672677,27.84466712898752,32.319309600863,3.1692094313453536,16.299583911234397,966.9240221914008,SITE 5,EXT
2026-01-19,77.27475728155339,68.6073786407767,44.30348821081831,32.87255355216521,4.154723378024349,16.968099861303745,966.293758668516,SITE 5,EXT
2026-01-20,56.439283727399165,49.09620305980528,32.1741585535466,31.48972338123938,5.560964302271674,19.90125173852573,967.4365646731571,SITE 5,EXT
2026-01-21,43.887049861495846,36.157970914127425,22.146419667590028,30.35780240073869,6.144967682363805,22.43628808864266,967.7093074792243,SITE 5,EXT
2026-01-22,38.821701244813276,32.797088520055325,21.690677731673585,30.080682342093134,3.161979406792685,18.64038727524205,968.5360304287691,SITE 5,EXT
2026-01-23,46.710602493074795,39.45009695290859,26.37209833795014,30.25623268698061,2.0144659895352417,16.88781163434903,968.8750692520777,SITE 5,EXT
2026-01-24,50.15843532684284,43.647093184979134,29.667162726008343,30.999845464379543,0.4520166898470097,14.225312934631432,969.7106258692628,SITE 5,EXT
2026-01-25,38.05975190839695,33.563998091603054,23.400047709923665,29.310856658184903,-2.998303647158609,12.143129770992367,970.1993320610687,SITE 5,EXT
2026-01-26,35.21656509695291,30.502029085872575,21.071558171745153,30.689442905509388,-0.3385657125269314,13.898891966759003,969.5973268698061,SITE 5,EXT
2026-01-27,48.57841886269071,40.57340499306519,26.58757281553398,31.141932501155807,-2.469563877330868,11.560332871012482,969.5106518723995,SITE 5,EXT
2026-01-28,58.70815352697096,48.422558782849244,31.744847856154912,32.06469955432611,-1.5406485323497772,11.406639004149378,969.1952835408022,SITE 5,EXT
2026-01-29,56.665263157894735,46.90977146814405,30.88558864265928,32.80778701138812,-0.9687596183441058,11.621883656509695,969.4380332409972,SITE 5,EXT
2026-01-30,62.093150969529084,53.210824099722984,34.8471675900277,33.30717143736534,-1.8751923668821175,10.53601108033241,969.1771883656511,SITE 5,EXT
2026-01-31,64.50509722222222,55.948909722222226,37.945166666666665,32.92746913580247,4.657407407407407,17.15277777777778,968.5583472222222,SITE 5,EXT
2026-02-01,73.41999305555555,63.54022916666666,42.29236111111111,33.81481481481482,8.808641975308642,22.78611111111111,967.817763888889,SITE 5,EXT
2026-02-02,71.67368932038835,64.21225381414702,50.00864077669903,62.102789335799045,14.392818616119587,27.66990291262136,965.8464216366158,SITE 5,EXT
2026-02-03,56.696034722222215,47.67614583333333,32.16050694444444,28.065586419753085,16.594135802469136,51.7125,969.7697777777778,SITE 5,EXT
2026-02-04,49.37971567267684,41.314091539528434,27.84343273231623,30.742795500077058,14.95222684543073,42.49375866851595,969.7460194174757,SITE 5,EXT
2026-02-05,50.515,44.002198335644934,30.175409153952845,33.05594082293112,4.973801818462013,19.764216366158113,968.2372538141472,SITE 5,EXT
2026-02-06,60.7081191588785,51.93660046728972,35.05721962616823,30.77102803738318,7.030114226375909,23.385514018691588,970.0792056074766,SITE 5,EXT
2026-02-07,66.43292361111111,57.76473611111111,36.2764375,33.61805555555556,8.408950617283951,23.47222222222222,970.4250277777778,SITE 5,EXT
2026-02-08,45.49011095700416,38.72093619972261,26.75978502080444,34.00832177531207,3.02588996763754,15.209431345353675,969.1643134535367,SITE 5,EXT
2026-02-09,48.63988194444444,41.22110416666666,28.004715277777777,33.7962962962963,3.8040123456790127,15.780555555555555,967.8288472222223,SITE 5,EXT
2026-02-10,45.64461165048544,38.914722607489594,26.377850208044382,33.231622746185856,3.784866697488057,16.171983356449378,968.3542857142857,SITE 5,EXT
2026-02-11,55.99801532033426,47.03910167130919,32.138516713091924,33.52445063447849,9.249458372021046,23.33426183844011,969.2863231197771,SITE 5,EXT
2026-02-12,62.22770833333333,53.343083333333325,36.12876388888889,34.42438271604939,12.49537037037037,29.180555555555557,969.3792361111111,SITE 5,EXT
2026-02-13,51.4588125,42.75983333333333,29.30222222222222,34.59645061728395,14.161265432098766,30.979166666666668,968.5223055555556,SITE 5,EXT
2026-02-14,50.20936717663422,44.032955493741305,30.01875521557719,33.919796012980996,15.943439962911452,36.72183588317107,967.3149235048679,SITE 5,EXT
2026-02-15,36.19413769123783,32.20102920723227,22.598769123783033,30.596507494977594,18.364240457425435,50.037552155771905,968.8389986091794,SITE 5,EXT
2026-02-16,48.95641470180305,37.439091539528434,22.2299306518724,31.48790260440746,9.444444444444445,32.052704576976424,970.2812205270458,SITE 5,EXT
2026-02-17,62.67150208623087,47.25971488178025,26.524485396383866,31.83433781486633,0.16226240148354198,13.42837273991655,969.4701947148817,SITE 5,EXT
2026-02-18,78.66906944444445,60.25575694444444,34.11195138888889,32.361111111111114,0.15123456790123457,13.140277777777778,968.0792638888888,SITE 5,EXT
2026-02-19,70.34059157212317,56.860307941653154,35.340307941653165,32.24293174860436,-0.1620745542949757,12.972447325769854,967.4860291734198,SITE 5,EXT
2026-02-20,69.75865277777778,58.21574999999999,38.007284722222224,33.204475308641975,0.20138888888888892,12.948611111111111,968.3318055555555,SITE 5,EXT
2026-02-21,67.19371866295265,56.45725626740947,36.19449164345404,33.60105230578768,2.2423398328690807,14.805013927576601,969.0500557103063,SITE 5,EXT
2026-02-22,57.90577669902913,48.455228848821086,31.97622746185853,33.886577284635536,-2.065033132994298,10.300970873786408,968.3791262135921,SITE 5,EXT
2026-02-23,51.36823162274619,43.2572399445215,29.619327323162274,34.181692094313455,-1.0502388657728465,11.055478502080444,966.4223994452151,SITE 5,EXT
2026-02-24,55.9736875,46.34151388888889,31.663340277777777,34.0354938271605,3.234567901234568,14.770833333333334,965.4592638888889,SITE 5,EXT
2026-02-25,56.132503457814664,46.2566459197787,31.041203319502078,33.61456892577225,8.124327647149224,21.59889349930844,966.4456984785616,SITE 5,EXT
2026-02-26,61.36626731301939,50.81302631578947,33.1983864265928,33.56417359187443,9.877654662973223,24.867036011080334,967.3673822714682,SITE 5,EXT
2026-02-27,55.16898199445983,44.56288781163435,29.059819944598335,32.9739919975377,17.172206832871655,40.24376731301939,967.5570083102493,SITE 5,EXT
2026-02-28,48.88317427385893,39.67805670816044,26.428679114799447,32.58644536652835,17.98832027047795,42.87551867219917,967.1130705394191,SITE 5,EXT
2026-03-01,51.63923130193906,41.82238227146814,27.83003462603878,32.16297322253001,14.278239458294859,36.76869806094183,966.3636149584488,SITE 5,EXT
2026-03-02,46.759834024896264,39.4010857538036,26.912669432918396,30.230520977408947,15.134470570155218,42.08437067773168,968.0416182572613,SITE 5,EXT
2026-03-03,47.38370498614959,37.59772853185596,24.480997229916895,32.94475223145584,9.159741458910435,23.722991689750693,968.1354016620498,SITE 5,EXT
2026-03-04,52.13446058091286,42.09381051175657,28.017828492392805,34.582757030889816,11.473797448901184,25.81881051175657,967.3267496542185,SITE 5,EXT
2026-03-05,42.424813019390584,35.40012465373961,24.688808864265926,33.572637734687596,17.823176361957525,40.88781163434903,967.7587534626039,SITE 5,EXT
2026-03-06,43.01359612724758,36.19937067773167,25.364163208852005,34.394498232672504,18.68372521899493,41.06085753803596,966.2383679114799,SITE 5,EXT
2026-03-07,50.92063541666666,45.20045833333334,31.55059375,29.403935185185183,19.45601851851852,56.0625,967.3306458333334,SITE 5,EXT
2026-03-08,44.30390581717451,37.62538781163435,25.772229916897505,33.71421975992613,18.314866112650048,42.69390581717452,966.7047091412743,SITE 5,EXT
2026-03-09,47.734349930843706,40.42031811894882,27.67515214384509,34.852466574458276,18.18426310127555,39.80082987551867,966.8341078838175,SITE 5,EXT
2026-03-10,46.365326388888896,39.13322222222222,26.845173611111115,33.726851851851855,17.432870370370374,40.915277777777774,966.6955833333333,SITE 5,EXT
2026-03-11,48.45569444444444,40.10355555555556,27.31242361111111,33.07021604938272,19.52391975308642,47.0,967.1122222222223,SITE 5,EXT
2026-03-12,50.68180613668062,42.03922594142259,28.76429567642957,34.41112660777933,18.94700139470014,42.82426778242678,966.7503486750348,SITE 5,EXT
2026-03-13,35.938178025034766,31.58315020862309,22.367176634214186,34.52712100139082,17.76077885952712,38.819193324061196,966.6392767732963,SITE 5,EXT
2026-03-14,40.949152777777776,35.57677777777778,25.102243055555558,34.79398148148148,17.371913580246915,38.354166666666664,965.6096805555555,SITE 5,EXT
2026-03-15,48.21144244105409,40.18844660194175,27.981893203883494,34.472954230235786,18.322545846817693,39.916782246879336,966.6701941747573,SITE 5,EXT
2026-03-16,47.96662756598241,40.21304985337243,27.507228739002933,34.544639947865754,13.203812316715542,32.1950146627566,966.9434017595308,SITE 5,EXT
2026-03-17,40.124881944444446,34.45761805555556,24.355326388888887,34.013888888888886,17.412037037037038,38.78888888888889,967.2130277777778,SITE 5,EXT
2026-03-18,41.07144244105409,35.13015950069348,24.81256588072122,34.27415626444753,18.003544459855142,39.78085991678225,966.6835644937586,SITE 5,EXT
2026-03-19,41.72158553546593,35.99623087621697,25.43028511821975,35.012362849636844,18.387420800494514,39.066759388038946,966.1399443671767,SITE 5,EXT
2026-03-20,36.66045201668985,32.236495132127956,23.09480528511822,33.307062277855046,18.899706382321128,43.9346314325452,965.6184422809458,SITE 5,EXT
2026-03-21,39.13821974965229,33.899700973574404,24.353546592489568,34.74269819193324,19.14541801885335,41.85535465924896,964.8430319888735,SITE 5,EXT
2026-03-22,43.10225,36.81438888888889,26.348201388888885,34.548611111111114,19.94135802469136,44.03888888888889,965.1127777777778,SITE 5,EXT
2026-03-23,32.47452083333333,28.22275694444444,20.848076388888888,29.315586419753085,19.202932098765434,56.19305555555555,967.6865972222222,SITE 5,EXT
2026-03-24,39.0146185852982,33.80414008321775,24.327753120665744,33.04900601017106,19.504546155031594,47.25936199722607,967.3401109570041,SITE 5,EXT
2026-03-25,35.505861111111116,31.2184375,22.720104166666665,32.926697530864196,19.186728395061728,45.604166666666664,966.6559583333334,SITE 5,EXT
2026-03-26,46.45324152542372,38.89158192090396,27.43813559322034,34.00502197112367,19.497802887633398,44.259887005649716,965.8904237288136,SITE 5,EXT
2026-03-27,46.76997222222222,39.08488194444445,27.46840277777778,31.8070987654321,20.193672839506174,51.826388888888886,966.7984027777777,SITE 5,EXT
2026-03-28,37.647618055555554,32.80296527777777,23.51575,30.768518518518523,19.520833333333332,52.50555555555555,968.5011111111112,SITE 5,EXT
2026-03-29,36.433018080667594,30.368803894297635,20.829019471488177,30.992118683356516,19.68242929995364,53.749652294853966,967.5186787204451,SITE 5,EXT
2026-03-30,28.82917246175243,24.48172461752434,17.51740611961057,31.373048987791687,19.65538556637305,52.24061196105702,966.7625730180807,SITE 5,EXT
2026-03-31,31.249243055555556,27.269208333333335,19.686715277777775,31.24382716049383,19.813271604938272,51.50416666666667,967.3534027777777,SITE 5,EXT
2026-04-01,47.09522222222222,37.62425694444445,23.47263194444444,32.449074074074076,14.099537037037038,36.97361111111111,968.0274722222223,SITE 5,EXT
2026-04-02,57.52912378303199,45.14065368567455,28.16242002781641,33.14479987637151,8.716581672075414,23.648122392211405,968.3178303198888,SITE 5,EXT
2026-04-03,54.7172783933518,42.52313019390582,26.973698060941825,33.309479839950754,9.04355186211142,23.628808864265928,968.4604016620499,SITE 5,EXT
2026-04-04,43.590020775623266,35.132382271468146,24.039349030470913,33.0570944906125,17.261465066174207,40.90027700831025,969.4762603878116,SITE 5,EXT
2026-04-05,50.3952489626556,41.594757952973715,28.77853388658368,34.62578761333948,13.31335484862456,29.910096818810512,968.3068741355463,SITE 5,EXT
2026-04-06,50.82047091412742,42.59042243767313,29.75257617728532,34.72222222222222,13.528008618036319,30.170360110803323,968.0126177285318,SITE 5,EXT
2026-04-07,46.73369958275382,38.97657858136301,27.446091794158555,34.73342605470561,18.29006335960439,39.77746870653686,968.0411126564674,SITE 5,EXT
2026-04-08,36.798944444444444,31.610006944444446,23.071812500000004,34.557870370370374,17.781635802469136,39.645833333333336,967.4640277777778,SITE 5,EXT
2026-04-09,37.05117361111111,31.7003125,22.679395833333334,33.00694444444444,18.50771604938272,43.77777777777778,968.0039861111111,SITE 5,EXT
2026-04-10,35.26238525730181,29.74586926286509,21.07056328233658,32.60856127337352,19.481532993354968,47.73713490959666,968.4423922114047,SITE 5,EXT
2026-04-11,44.353898186889815,38.015564853556484,25.16839609483961,32.194328219432826,20.47729738106307,51.89679218967922,968.8187726638773,SITE 5,EXT
2026-04-12,36.1067130620985,29.895032119914347,22.31511777301927,28.71163454675232,19.315964787056867,58.9593147751606,969.0900642398287,SITE 5,EXT
2026-04-13,42.14194444444445,34.73872222222222,25.245284722222223,34.664351851851855,19.35185185185185,42.97083333333333,965.7608055555556,SITE 5,EXT
2026-04-14,34.72971791255289,29.050260930888573,21.551015514809592,30.568876351669022,19.790001567152483,53.712270803949224,967.665035260931,SITE 5,EXT
2026-04-15,47.86071727019499,40.42129526462396,28.887040389972146,34.06453110492108,17.493036211699163,41.571030640668525,966.6548189415042,SITE 5,EXT
2026-04-16,41.951710526315786,34.700927977839335,25.451198060941827,34.99923053247153,18.11788242536165,38.88504155124654,965.2433102493076,SITE 5,EXT
2026-04-17,51.402139889196675,42.79505540166205,31.39963296398892,35.14081255771006,18.931209602954755,40.68282548476454,964.2444182825484,SITE 5,EXT
2026-04-18,44.33764448336252,37.17084063047285,28.13397548161121,33.839268340143995,19.101965362911073,44.22416812609457,963.716357267951,SITE 5,EXT
2026-04-19,45.12748959778086,37.54714979195562,27.885256588072124,34.66250577901064,19.956079519186318,45.173370319001386,964.3233980582525,SITE 5,EXT
2026-04-20,44.08573407202216,36.536710526315794,27.064840720221603,29.918436441982152,20.778701138811943,59.5207756232687,965.7219252077562,SITE 5,EXT
2026-04-21,43.190831024930745,36.19592797783933,26.934729916897506,31.85133887349954,21.39504462911665,55.34626038781163,966.4665789473684,SITE 5,EXT
2026-04-22,31.60662049861496,26.3363296398892,19.813981994459834,31.760541705140046,19.046629732225302,49.39750692520776,967.0531578947368,SITE 5,EXT
2026-04-23,38.80677083333333,32.45463194444444,24.071833333333334,34.51311728395062,20.97222222222222,47.78472222222222,965.6024444444445,SITE 5,EXT
2026-04-24,40.75228531855956,34.20062326869806,26.058254847645433,32.99168975069252,19.889966143428747,47.53185595567867,965.7242936288088,SITE 5,EXT
2026-04-25,52.12033240997229,42.993019390581715,32.56032548476454,33.054786088027086,20.422437673130194,49.37257617728532,965.9601523545706,SITE 5,EXT
2026-04-26,51.78871705963939,42.93339805825243,31.594181692094313,32.899522268454305,20.63646170442287,50.06657420249653,967.6379056865466,SITE 5,EXT
2026-04-27,41.53807479224377,34.85645429362881,25.293781163434904,33.072483841181906,19.61526623576485,46.47645429362881,969.109972299169,SITE 5,EXT
2026-04-28,45.02452216066482,38.16396814404432,27.5740027700831,33.40951061865189,19.800707910126192,46.66620498614959,967.9242659279778,SITE 5,EXT
2026-04-29,33.194103554868626,28.23616692426584,21.669536321483772,31.22359608449253,20.212089987978707,53.701700154559504,968.6329520865534,SITE 5,EXT
2026-04-30,41.249796061884666,34.68509845288326,26.455302390998597,32.258165338334116,21.06735427410533,53.90295358649789,969.7684950773559,SITE 5,EXT
2026-05-01,42.375747922437675,35.434785318559555,26.6342243767313,34.753000923361036,20.961834410587873,46.322714681440445,967.4440443213296,SITE 5,EXT
2026-05-02,39.81573997233748,33.81547717842324,25.417863070539422,33.03058244966959,22.037805440295067,53.511756569847854,967.2056154910098,SITE 5,EXT
2026-05-03,30.6761875,26.227618055555553,20.18382638888889,31.895061728395063,19.661265432098766,50.0,968.0464722222222,SITE 5,EXT
2026-05-04,38.15894154818326,32.43429699842022,24.242756714060032,30.691592065999647,20.933824820080744,57.279620853080566,969.3892417061612,SITE 5,EXT
2026-05-05,32.78246879334258,27.734271844660196,21.223398058252428,32.71786492374728,19.32371096586783,47.62418300653595,967.9401633986928,SITE 5,EXT
2026-05-06,35.11621191135734,29.76165512465374,22.67432132963989,,,,,SITE 5,EXT
2026-05-07,37.6776213592233,32.59178224687933,24.08959084604716,,,,,SITE 5,EXT
2026-05-08,34.61115168539326,29.298469101123594,22.120035112359552,28.925181462869904,20.161920714684534,59.949748743718594,968.7066331658291,SITE 5,EXT
2026-05-09,38.35547904191617,32.34672155688623,24.439865269461077,30.67198935462409,21.289920159680637,58.3937125748503,969.9658383233534,SITE 5,EXT
2026-05-10,40.756544321329635,34.04314404432133,25.47285318559557,34.08356417359188,20.517082179132043,47.85872576177285,969.1440997229918,SITE 5,EXT
2026-05-11,40.61441828254848,34.449210526315795,25.66634349030471,32.91320406278855,21.49430594028932,52.33240997229917,968.5596121883657,SITE 5,EXT
2026-05-12,43.94821527777778,37.59065972222223,29.243291666666664,33.31867283950617,20.121913580246915,48.729166666666664,969.3369583333333,SITE 5,EXT
2026-05-13,46.51200831024931,40.13952908587258,32.65999307479224,33.489535241612806,20.599415204678362,48.91135734072022,968.7880470914127,SITE 5,EXT
2026-05-14,51.11961218836565,44.44472299168975,36.2443975069252,34.04201292705448,20.897199138196367,47.60249307479224,967.7506648199445,SITE 5,EXT
2026-05-15,51.42238557558946,45.419237170596396,38.054452149791956,32.92186777623671,20.11558021266759,48.65325936199723,967.9391123439667,SITE 5,EXT
2026-05-16,40.652031900138695,35.280298196948685,29.511033287101252,29.57928802588997,20.34905224225613,58.8002773925104,969.5375866851595,SITE 5,EXT
2026-05-17,45.69516620498615,39.61434903047092,32.515941828254846,33.5518621114189,21.722837796245,51.88504155124654,969.6698199445983,SITE 5,EXT
2026-05-18,47.23302357836339,41.46729542302358,33.67943828016644,29.124672522730776,20.66805362921868,61.5506241331484,970.7549791955616,SITE 5,EXT
2026-05-19,39.26652234636872,34.41572625698324,28.27923184357542,31.449410304158906,20.937306021104906,55.25837988826816,969.9986731843576,SITE 5,EXT
2026-05-20,46.09295706371191,39.90270775623269,31.403171745152356,32.37842413050169,21.353493382579256,54.051246537396125,969.6439196675901,SITE 5,EXT
2026-05-21,43.118159722222224,37.59319444444444,29.67235416666667,31.750771604938276,21.344135802469136,55.548611111111114,969.9463888888889,SITE 5,EXT
2026-05-22,41.1295567867036,35.84489612188366,28.732416897506926,32.70698676515851,21.044936903662666,52.03047091412743,970.012188365651,SITE 5,EXT
2026-05-23,37.856043115438105,32.95290681502086,27.03276773296245,30.105856900015457,21.09797558337197,59.57719054242003,969.732461752434,SITE 5,EXT
2026-05-24,38.724751037344404,33.632665975103734,26.591545643153527,29.578146611341634,21.227524204702625,61.7655601659751,970.2859128630705,SITE 5,EXT
2026-05-25,39.119660194174756,34.03549237170596,27.244639389736474,29.21020188010479,21.014023732470335,62.300970873786405,971.6450485436893,SITE 5,EXT
2026-05-26,45.95834487534626,40.863054016620495,30.986980609418282,30.69405971068021,21.325023084025855,58.56232686980609,971.6935318559556,SITE 5,EXT
2026-05-27,42.62921745152355,37.330803324099726,29.199265927977837,32.430747922437675,21.040320098491843,52.84349030470914,970.1553047091413,SITE 5,EXT
2026-05-28,38.18518232819074,33.12444600280505,25.861409537166903,32.41935483870968,21.131369798971484,52.86395511921459,969.8417952314165,SITE 5,EXT
2026-05-29,44.71948682385575,38.58445214979196,29.530527045769762,31.675142548928957,20.930035444598552,54.109570041608876,970.936907073509,SITE 5,EXT
2026-05-30,46.626855955678664,39.86247922437673,31.11782548476454,33.61957525392429,21.29501385041551,50.25623268698061,969.5381855955678,SITE 5,EXT
2026-05-31,36.7871104815864,31.489483002832863,25.041501416430595,30.582310355681464,20.5225055083412,57.126062322946176,969.7942351274787,SITE 5,EXT
2026-06-01,39.74904993065187,34.12384882108183,26.82750346740638,32.60980120203421,21.4809677916474,53.62829403606103,969.2939667128987,SITE 5,EXT
2026-06-02,45.70716480446928,39.45413407821229,30.565027932960895,32.035226567349476,21.945996275605214,56.39804469273743,970.2884916201118,SITE 5,EXT
2026-06-03,39.34904895104895,34.04386013986014,26.198944055944054,32.8018648018648,21.351204351204352,52.63076923076923,971.1466013986013,SITE 5,EXT
2026-06-04,36.16888429752066,31.979611570247936,24.77212396694215,27.421487603305785,20.528007346189167,67.13388429752067,971.66747107438,SITE 5,EXT
2026-06-05,38.49222765363129,33.93629888268156,25.929245810055868,31.429236499068903,20.301055245189325,54.22486033519553,969.6225139664804,SITE 5,EXT
2026-06-06,36.49621621621622,31.908100995732575,24.217083926031297,29.498972656867394,21.186186186186188,61.94167852062589,969.5095448079658,SITE 5,EXT
2026-06-07,31.76857938718663,28.055967966573817,21.578857938718663,29.76787372330548,20.352831940575673,58.56267409470752,971.7399025069637,SITE 5,EXT
2026-06-08,40.31825174825175,35.26808391608392,26.78160839160839,30.92851592851593,21.155400155400155,57.282517482517484,972.714013986014,SITE 5,EXT
2026-06-09,46.93814447592068,40.69830736543909,30.15048866855524,28.774787535410766,20.914384639597106,63.57365439093484,970.9740934844192,SITE 5,EXT
